SMILES,MDEC-23,LipoaffinityIndex,maxssO,MLFER_A,maxHsOH,minHsOH,minsOH,BCUTc-1h,maxsOH,MDEO-12,minHBint5,BCUTp-1h,SHsOH,minHBint10,ATSc4,ndssC,minHBa,C3SP2,MDEC-22,WTPT-5
CN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,31.385318627605802,10.0531585728717,6.52903115818565,1.089,0.515955470574445,0.480134614167144,9.74832722151087,0.10636591946157198,9.97294907023761,0.33806170189140605,3.13481385602072,13.434774552635501,0.9960900847415891,4.68050932927519,0.146941686795826,0,-1.5870808081434598,2,20.464238653499397,6.6894953914777195
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2CCCN4CCCCC4,23.440106302027896,9.06621368783975,6.434722773368599,1.089,0.526102022154979,0.490281165747678,9.64832695146867,0.0903368934755109,9.8729488001954,0.33806170189140605,3.1548233825902905,13.0508429705037,1.0163831879026501,1.27210250525182,0.0315384316769312,0,-1.43437143650327,1,21.4821108428725,3.4107390768548
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CCCN5CCCCC5)cc4,32.5315575341373,12.065935929907598,6.543567136122809,1.089,0.509589363953863,0.473768507546562,9.766775048525721,0.10635963317612199,9.991396897252448,0.33806170189140605,3.1001360361116297,13.4180467675892,0.9833578715004251,4.62719043828303,0.0282934773144987,0,-1.57710378565555,3,29.8022931021226,3.40664372558152
CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,31.975375140963802,10.698682516170301,6.54903115818565,1.089,0.5115110261300001,0.475690169722699,9.76832722151087,0.10637160225482302,9.992949070237609,0.33806170189140605,3.11530974315658,13.4404428187597,0.9872011958527,4.6466972339073696,0.104030490461907,0,-1.59412090609265,2,22.9443064805662,6.715460220714
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5CCNCC5,35.3140400558931,9.65713120875987,6.52523990614764,1.41,0.5163894983522229,0.480568641944921,9.735109628918279,0.10639968764398301,9.95973147764502,0.33806170189140605,3.13582568006218,13.4375526939404,0.9969581402971449,-0.381867701443209,0.0244929250376501,0,-1.57140851279945,3,20.464238653499397,3.00915689212888
CCN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,31.752843704597502,10.6665532129104,6.5435800562572695,1.089,0.512495262961988,0.476674406554687,9.7641211769607,0.10638169584665101,9.98874302568744,0.33806170189140605,3.11915714005952,13.4360028041625,0.9891696695166751,4.65430666755579,0.147345849662366,0,-1.59160770930498,2,22.5749830912109,6.82899740665828
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,31.385318627605802,9.00138526371343,6.511634463970769,1.09999999999999,0.519861720574445,0.484040864167144,9.73047999928865,0.106345954878045,9.95510184801539,0.33806170189140605,3.15189717308097,13.4323182470295,1.00390258474158,-0.433831090603807,0.121364215272623,0,-1.58182517946612,2,20.464238653499397,6.47309575145469
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CN5CCCCC5)cc4,32.2588094540867,10.704787687197198,6.52930497122326,1.089,0.5146923213305271,0.47887146492322497,9.746388992138751,0.10633625917271901,9.97101084086549,0.33806170189140605,3.1266978365001803,13.424443418455699,0.9935637862537521,4.66726757437708,0.0365187514707638,0,-1.57436010244261,3,25.401150411652498,3.43119878290049
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCCNCC5,31.975375140963802,9.632846707012051,6.53163446397077,1.255,0.5154172761300001,0.479596419722699,9.75047999928865,0.10635178470141601,9.97510184801539,0.33806170189140605,3.13254850385777,13.4379864936636,0.9950136958527,-0.38610986668808,0.0836360968249649,0,-1.5888652774153103,2,22.9443064805662,6.50673871324312
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,23.178146275349302,7.6278750504823805,0.0,0.8909999999999999,0.499770093222474,0.257051917989418,9.67718671264802,0.0849255848464294,10.372486615016301,0.0,0.0,11.4216544918843,0.7568220112118921,2.48753940522788,0.00573197384793107,0,9.67718671264802,2,10.5026299094428,0.0
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,31.4918460384133,14.053336594891,0.0,1.236,0.38609742530175395,0.0297754347651471,10.209745849244198,0.202635578041302,11.6563991596343,0.0,0.30399962150290305,13.875610570897901,0.5592521101356,1.4638657032566398,0.0307030607561341,1,-1.31308216594073,2,0.0,3.1619182453616
CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,32.020197470165805,11.4394810118079,0.0,0.591,0.7000351016308489,0.7000351016308489,8.80278189734573,0.28342501049494,8.80278189734573,0.0,0.0,12.9128788314545,0.7000351016308489,0.0,-0.00232420564167528,3,8.80278189734573,6,29.8288384085485,0.0
C[C@]12CC[C@H]3[C@@H]([C@H](Sc4ccc(Br)cc4)C(O)c5cc(O)ccc35)[C@@H]1CC[C@@H]2O,32.2545032534252,8.43521331596038,0.0,1.236,0.417636936234293,0.0748320767778989,10.1142630322586,0.11050343977637701,11.5613812544908,0.0,0.7568713077818421,14.2443536422517,0.6673877740134301,1.7691743580432902,0.0514203121009024,0,-1.5383671369782401,2,11.763239521596502,0.0
C[C@]12CC[C@H]3[C@@H]([C@@H](Cc4cc(O)ccc34)Sc5ccc(\C=C\C(=O)O)cc5)[C@@H]1CC[C@@H]2O,37.321521889448704,10.1001354663251,0.0,1.4789999999999899,0.6782491897840649,0.16982308484634198,8.85770120703635,0.283447373961415,10.8377349645427,0.0,0.0,14.025581336563802,1.2606135347098,1.7224196101121598,0.0100359041870584,1,-1.4363656153476398,3,18.483394045607,0.0
CN(C)C(=O)\C=C\c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)cc1,37.321521889448704,11.9892603280694,0.0,0.8909999999999999,0.402506537857176,0.15978836262412,10.191462839952099,0.226056922227686,10.8867627423205,0.0,0.0,13.9962956165186,0.562294900481297,1.62847715994052,-0.0327371586823623,1,-1.4140199363352999,3,18.483394045607,2.957897296599
CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c4ccc(O)cc4C1=O,31.4918460384133,13.607604677288599,0.0,1.07599999999999,0.40304186974619893,0.15238754088502401,10.168634738133099,0.202350548969412,10.8793527244016,0.0,5.5907361219348894,13.752408557235501,0.555429410631223,1.5495732419021397,0.0307911211235346,2,-1.41261920297777,2,0.0,3.1619182453615897
C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,30.535310109253,16.4802394413743,0.0,0.8909999999999999,0.39794723217369105,0.15522905694063502,10.143941207528501,0.472102084625242,10.8392411098969,0.0,0.0,12.681310213671,0.553176289114326,1.5746344273058999,0.19162665261359302,0,10.143941207528501,2,32.4232444869835,0.0
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,30.9786487878518,16.416214421679403,0.0,0.8909999999999999,0.38609742530175395,0.143379250068698,10.2030791825775,0.20262094452237803,10.898379084945901,0.0,0.0,13.6743218801021,0.5294766753704521,1.46290984158951,-0.0208344411443543,1,-0.997109943718515,2,0.0,3.16191980506249
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)cc4,30.657434384668,10.6151443047843,6.03780922413859,1.089,0.501680413336579,0.45190636762886605,9.783557455933119,0.0988075573412035,10.0428372264705,0.18181818181818102,-0.6177715482863871,14.6868093973494,0.9535867809654459,4.42125191239905,0.14116949367234696,0,-1.4257668619971897,2,23.550952415324396,3.35561268927354
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccc(O)c3)c4ccc(OCCN5CCCC5)cc4,30.528960826678098,9.816994466154929,6.4814151200731205,1.089,0.48379937174409204,0.460774256000522,9.964401012478788,0.11692810679875301,10.0601961061814,0.527753966853037,-0.755381617952133,13.422150340724599,0.944573627744615,2.7539954912530398,0.18395796947133197,0,-1.6393746137398701,2,23.3708757088198,3.35561207570904
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,30.901063591905103,11.280524588608,6.078625550669201,1.089,0.49859399358349205,0.44881994787578,9.79744634482201,0.0988340207878157,10.0567261153594,0.18181818181818102,-0.6158146027955239,14.688225056457698,0.9474139414592729,4.39728935779877,0.14257307732649402,0,-1.4301130449147998,2,25.916013155490397,3.40664372558152
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,30.791013222855803,11.1645617203773,6.075904017152211,1.089,0.44881994787578,0.433882453527899,10.0575080083635,0.0989040240372906,10.1339680986385,0.190692517849118,-0.6358460822573591,14.7030120343582,0.88270240140368,2.63622814236202,0.150517866501231,0,-1.46548005591674,2,25.728940103368398,3.40664311201702
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,32.0038162844321,11.2150343623879,6.26514012826332,1.089,0.440172871046885,0.42341949056493605,10.101627996119902,0.10017426477190199,10.187435176827801,0.190692517849118,-0.620192773742928,15.0920109454655,0.863592361611822,2.65278244142719,0.19459985571856897,0,-1.4647241980180201,2,22.3409458570822,3.40598460982179
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,32.1632968667481,11.336691099739001,6.26786166178031,1.089,0.48994691675459706,0.440172871046885,9.84156633257836,0.10012298597746801,10.100846103115801,0.18181818181818102,-0.603175787180229,15.0773074671997,0.930119787801483,4.33199050820938,0.18665109724152398,0,-1.4293571870160902,2,22.501668768663396,3.40598512112553
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)c(Br)c4,31.798559905073,10.671949488754901,6.2270453352497,1.089,0.493033336507684,0.443259290799971,9.82767744368947,0.10008256818483699,10.086957214226901,0.18181818181818102,-0.605170888825485,15.0758903263448,0.9362926273076558,4.3562093339006696,0.185247522390324,0,-1.42501100409848,2,20.2427290963762,3.3549540848175496
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,30.791013222855803,10.4762779139226,6.49324943959975,1.089,0.48071295199100605,0.45731404838806605,9.97828990136768,0.11695562650378401,10.0757670404374,0.527753966853037,-0.7516966119390899,13.4228590556038,0.9380270003790719,2.75198010215479,0.18536155312544603,0,-1.64372079665748,2,25.728940103368398,3.40664311201702
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,21.6994162287011,11.207066132709501,0.0,0.7509999999999999,0.567718035821411,0.567718035821411,9.47951496648267,0.21091828468755602,9.47951496648267,0.0,0.0,9.896873296946561,0.567718035821411,0.0,-0.42909954751844004,0,0.914151349136538,2,21.501175054113897,22.408619268144196
CN(CCCc1ccc(F)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,21.6994162287011,11.2569683420276,0.0,0.7509999999999999,0.5715297642164731,0.5715297642164731,9.462879164013529,0.210910595752802,9.462879164013529,0.0,0.0,9.89484369769159,0.5715297642164731,0.0,-0.42947014784861604,0,2.04370271398274,2,21.501175054113897,22.408619268144196
CN(C[C@@H]1C[C@@H]1c2ccccc2)c3nc(NCCc4ccc(O)cc4)nc(n3)N5CCNCC5,24.917258761522497,11.3432989018119,0.0,0.7509999999999999,0.565835319772028,0.565835319772028,9.488546883856161,0.21091399250152498,9.488546883856161,0.0,0.0,9.98599703544056,0.565835319772028,0.0,-0.429894124222515,0,2.1727536399086698,2,20.5977648241083,22.4063499879238
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(Cc5csc(C)n5)CC4,26.8068900462595,13.208675562458401,0.0,0.74,0.550372182247769,0.550372182247769,9.572743252789811,0.21105205594209897,9.572743252789811,0.0,0.0,10.0834600980376,0.550372182247769,0.0,-0.32812612603250796,0,-0.8939091111012959,2,25.2614235821325,25.9573697695609
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(CCO)CC4,22.770231949004696,11.400512506956,0.0,0.996,0.560351578208955,0.542403347234601,9.25671687971788,0.210969141625915,9.514886247960948,0.0,0.0,10.0220406286741,1.10275492544355,1.14543779531481,-0.311088119919604,0,0.902201336214203,2,25.665367117509998,22.8478933898005
Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(n2)N4CCNCC4)cc1,21.6994162287011,10.236678864084698,0.0,0.7509999999999999,0.56913416677814,0.56913416677814,9.46523418751172,0.209460329403591,9.46523418751172,0.0,0.0,11.1725439390906,0.56913416677814,0.0,-0.31880871470786,0,-1.30904389260172,2,21.501175054113897,19.133909475114802
COc1cccc2OC(c3ccccc3)c4c(Br)c(NS(=O)(=O)C)ccc4c12,25.050360499607,8.40638963235722,6.445173611111111,0.359,0.0,0.0,0.0,0.269395927845753,0.0,0.503952630678969,2.1881564349757703,13.3233223653559,0.0,0.0,-0.0484926523788315,0,2.8161347316704397,4,11.369006164295099,2.9727010341842504
Oc1ccc(cc1)C(=C(CC(F)(F)F)c2ccccc2)c3ccc(O)cc3,29.762500326909798,10.2667392563538,0.0,1.089,0.5567754419452199,0.5567754419452199,9.55838153163775,0.393363432436091,9.55838153163775,0.0,0.0,12.7832887391462,1.1135508838904398,5.32187210155863,0.0017466621801265,2,9.55838153163775,5,21.928618223591105,0.0
Oc1ccc(cc1)C(=Cc2ccccc2)c3ccc(O)cc3,25.750926078511,8.42865968097278,0.0,1.089,0.5697461209575649,0.5697461209575649,9.48262433524067,0.116801150025077,9.48262433524067,0.0,0.0,11.8622883419578,1.1394922419151299,5.402688431501191,-0.00139733887155159,1,9.48262433524067,4,22.826737732059897,0.0
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,29.4478059469952,13.446862350957,5.8709882002617295,0.003,0.0,0.0,0.0,0.0761179274658779,0.0,0.0,0.0,12.8652930832195,0.0,0.0,0.134300266447517,2,2.12301616756793,5,28.7862047193467,2.9793102894139
CCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,29.762500326909798,9.19236293966515,0.0,1.089,0.54177544194522,0.54177544194522,9.60912227237849,0.0740539298236936,9.60912227237849,0.0,0.0,12.817413413304902,1.08355088389044,5.20598646582351,-0.0021751783997319397,2,9.60912227237849,5,21.928618223591105,0.0
CCCCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,32.7858727119901,10.4265622544587,0.0,1.089,0.523510979135302,0.523510979135302,9.69335296312433,0.0736366164099143,9.69335296312433,0.0,0.0,13.0531957070013,1.0470219582706,5.07457670082931,-0.00217995084855581,2,9.69335296312433,5,27.8499573417023,0.0
CC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,27.2820580968933,8.67246920478231,0.0,1.089,0.5541211209575649,0.5541211209575649,9.55192705632911,0.075751596028785,9.55192705632911,0.0,0.0,12.5030380741414,1.1082422419151299,5.29292452775799,-0.00213462133898079,2,9.55192705632911,5,18.8109795305759,0.0
CCCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,31.522200199432,9.791316873695552,0.0,1.089,0.53177544194522,0.53177544194522,9.65529511188466,0.0736319056711801,9.655295111884671,0.0,0.0,12.9746014518098,1.06355088389044,5.13444882523399,-0.00218053496236441,2,9.65529511188466,5,24.951658404799105,0.0
CC\C(=C(/c1ccccc1)\c2ccc(O)cc2)\c3ccccc3,27.8827745276365,10.2997628672248,0.0,0.546,0.54177544194522,0.54177544194522,9.60578893904516,0.0725847297574126,9.60578893904516,0.0,0.0,12.788007043962299,0.54177544194522,0.0,-0.00112238161255874,2,9.60578893904516,5,25.0675819591753,0.0
CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,21.1690060155951,7.330747563089661,0.0,1.089,0.570504419647412,0.570504419647412,9.410679688427251,0.0738880396051771,9.410679688427251,0.0,0.0,11.533778367416598,1.14100883929482,0.0,-0.00503200419400957,2,9.410679688427251,4,12.197701289977699,0.0
CCc1c(oc(c2ccc(O)cc2)c1c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,38.523117633942704,13.3717242979428,6.0534088593842,1.089,0.5234441768293859,0.515800038325387,9.76466816920528,0.0990945849548128,9.81325890442651,0.48177125409707,0.0,12.1085347936639,1.03924421515477,0.0,0.14561545081183302,0,2.47782960419143,5,30.6990002519949,3.4066446780296498
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,32.1106035104179,13.2992991995877,6.005801254613901,1.089,0.518306542498029,0.46191665569471,9.760790226027199,0.0830185535250744,10.076884425597099,0.174077655955697,1.05338406607338,11.9112914079087,0.9802231981927391,4.50867157814409,0.129001688055729,0,2.28046348423856,4,28.949487139461898,7.01654291775077
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,32.3583996951626,13.9644544024301,6.04661758114451,1.089,0.515536459395536,0.458830235941623,9.77325559998841,0.0830829070511438,10.090773314486,0.174077655955697,1.0477030844345898,11.9116466819795,0.97436669533716,4.48426517286048,0.129482063597835,0,2.28342206412022,4,31.6278450012361,7.0420879677544805
