SMILES,nssCH2,nHBint10,SsssCH,nHAvin,SHdsCH,maxsssCH,maxwHBa,maxHBint6,nsssCH,SdO,maxHCsatu,nHBd,maxsCH3,SHBint7,SaaaC,SsssN,minHBint3,nHBint5,mindssC,SHsOH,SssS,gmax,minaaO,nssNH,maxssO,ndssC,minHBa,SHBint9,SdssC,nssssC,maxHother,minwHBa,SHaaCH,nsF,minHCsats,minHBint5,sumI,maxHBint3,minHBd,SHBint2,hmax,minsssCH,maxaaCH,hmin,minaaCH,minHBint8,SssssC,maxdssC,minHBint4,SwHBa,minHBint10,maxHCsats,maxaaN,gmin,maxsOH,nHBint4,maxHsOH,minaasC,nsCH3,minsOH,nHBa,minHBint6,SaasC,LipoaffinityIndex,naasC,minHaaCH,maxaasC,minssCH2,SHBa,minHBint2,SHBd,maxHBd,minHsOH,nHBint6,MAXDN2,ETA_Eta,ETA_Shape_P,ETA_dBetaP,ETA_Shape_Y,ETA_Beta_ns_d,ETA_EtaP_F,ETA_Beta,ETA_Eta_B,ETA_Epsilon_1,ETA_Eta_B_RC,nFRing,n5Ring,nF9Ring,nRing,nFG12Ring,n6Ring,MDEO-22,MDEN-22,MDEO-12,MDEO-11,MDEC-33,MDEN-23,MDEC-11,MDEN-33,MDEC-22,MDEC-23,SP-6,nX,nS,nO,VCH-7,SCH-7,nBondsD2,C3SP3,C3SP2,C1SP3,C4SP3,C2SP3,VC-3,VC-4,VC-5,SC-5,BCUTw-1h,BCUTc-1h,BCUTp-1h,BCUTp-1l,VPC-6,SPC-6,MLFER_E,MLFER_S,MLFER_A,MLFER_BH,ATSm1,ATSc1,ATSc5,ATSc4,WTPT-3,WTPT-5,nHBAcc_Lipinski,nHBAcc2,ALogp2,CrippenLogP
Oc1ccc2C3=Nc4ccc(O)cc4OC3CCc2c1,2,0,-0.0820899470899472,0,0.0,0.0,1.89327932098765,0.0,1,0.0,0.815963718820861,2,0.0,3.31160039390092,0.0,0.0,0.0,0,0.906888699924414,1.1411126122855,0.0,9.57368600823912,0.0,0,5.95048209561602,1,5.95048209561602,0.0,0.906888699924414,0,0.622847222222222,0.183825828285604,3.40461652021919,0,0.561054776077097,0.0,46.5,0.0,0.556526402514633,0.0,0.815963718820861,-0.0820899470899472,1.89327932098765,-0.164333900226757,1.59915868816662,0.0,0.0,0.906888699924414,3.47856977458558,15.1906072446706,0.0,0.815963718820861,0.0,-0.0820899470899472,9.57368600823912,1,0.584586209770869,0.183825828285604,0,9.51633812464124,3,0.0,3.96568411646874,4.52164896617713,6,0.526134259259259,1.10261883765852,0.823792517006802,25.0405062284963,0.0,1.1411126122855,0.584586209770869,0.556526402514633,0,1.48284083838106,13.60222,0.07092,0.075,0.42553,1.0,0.88741,27.5,0.21054,0.62424,0.55454,6,0,0,4,3,4,0.0,0.0,0.377964473009227,0.0909090909090909,9.32151824191302,0.0,0.0,0.0,7.32366199057003,21.2333249223053,4.64681209610075,0,0,3,0.174789297180758,0.626765026267694,1,0,2,0,0,3,0.594660398070447,0.0,0.0819450976606906,0.274971652376843,15.9969282498299,0.192221785979185,10.4006863177087,4.91684198119851,2.30928645181212,8.7147539591313,2.261,2.172,1.089,1.63899999999999,22.6833874078993,0.339396335628044,0.045497381195319,0.037878584740315,11.5097832637596,3.21281527897959,4,4,0.0608115599999999,3.69487
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,9,1,0.114953643622023,0,0.0,0.114953643622023,2.193245622323,1.14460405952424,1,0.0,0.0,1,0.0,0.0,0.0,4.96783984832897,0.0,0,0.0,0.464551718434403,0.0,10.0073906513143,0.0,0,6.05942552522233,0,2.46388941016448,0.0,0.0,0,0.510572432155848,0.340846776893482,5.55572081915932,0,0.288767160368703,0.0,62.3333333333333,0.0,0.464551718434403,0.0,0.791311728395061,0.114953643622023,2.193245622323,-0.20839179161487,1.80397087642904,0.0,0.0,0.0,0.0,31.2096674912036,2.81491654046732,0.63738468970003,0.0,0.114953643622023,10.0073906513143,0,0.464551718434403,0.340846776893482,0,10.0073906513143,4,1.14460405952424,6.21716632663776,13.5725414877675,6,0.445595580303996,1.26080547736145,0.737128828829766,21.0346560248656,0.0,0.464551718434403,0.464551718434403,0.464551718434403,1,1.32581988977318,29.3358,0.02155,-0.03906,0.27802,1.0,0.90994,39.25,0.13806,0.53646,0.56806,1,0,0,5,0,5,0.0,0.0,0.0999999999999999,0.0,6.99091557948838,0.0,0.0,0.111111111111111,0.0,31.332120620351,5.85642457066762,0,0,2,0.208824002210451,0.536287500563092,0,0,3,5,0,5,0.812683729420936,0.0,0.127421969031974,0.282360161368812,15.9959308055996,0.111410002626359,12.5321491435977,5.07592892981153,3.67437508667193,9.94465574461827,2.87399999999999,2.569,0.546,1.706,34.2688986736348,0.378170917264603,-0.0567769861126602,0.171516048565236,12.6560346340456,7.01013780549779,4,4,2.06841923999999,5.94888
CC(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,9,1,0.478332258242652,0,0.0,0.478332258242652,2.33968075297225,1.06857319076074,1,0.0,0.0,1,2.31578188937839,0.0,0.0,5.04257573537866,0.0,0,0.0,0.42199020347029,0.0,10.1887945011922,0.0,0,6.13442558768992,0,2.51035299188083,0.0,0.0,1,0.492486012402762,0.33685976876506,4.75103912837083,0,0.288767160368703,0.0,69.25,0.0,0.42199020347029,0.0,0.63738468970003,0.478332258242652,2.33968075297225,-0.251883552265774,1.8226179957706,0.0,-0.35791943378591,0.0,0.0,31.0590189858863,2.58866750192263,0.63738468970003,0.0,-0.35791943378591,10.1887945011922,0,0.42199020347029,0.33685976876506,3,10.1887945011922,4,1.06857319076074,7.55065841834016,16.3659810175588,7,0.376567802526219,1.35074673070216,0.729012077682608,21.3657958242608,0.0,0.42199020347029,0.42199020347029,0.42199020347029,1,1.60791943378591,40.49921,0.10496,-0.09028,0.27481,1.0,0.91002,41.25,0.46751,0.52018,0.89751,1,0,0,5,0,5,0.0,0.0,0.0999999999999999,0.0,6.75244348881853,0.0,0.650697636830499,0.111111111111111,32.8356493907397,30.9344269982124,6.77422536028299,0,0,2,0.237564249742334,0.590870115059622,0,2,4,8,0,4,1.50125627100181,0.0559016994374947,0.432926367885481,0.850029933071307,15.9959328308158,0.141689488404234,13.9492354005508,5.12013671049075,6.18336487700099,15.4067553835463,2.86099999999999,2.466,0.546,1.753,38.2688986736348,0.376895808516362,-0.0645385252909796,0.17540085868808,12.6159203993659,6.97668559601813,4,4,4.08242024999999,7.03038
Oc1ccc(cc1)[C@@H]2Sc3ccccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,7,0,0.398550828560054,0,0.0,0.390157296637032,2.23179696512252,0.0,2,0.0,0.0,1,0.0,3.38787392665952,0.0,2.50052514121146,0.0,0,0.0,0.516533808398307,-1.4151130449148,9.74955282630349,0.0,0,6.5588619207033,0,-1.4151130449148,0.0,0.0,0,0.512042998737593,0.309294832946848,5.70066488563188,0,0.289682908750479,0.0,62.8148148148148,0.0,0.516533808398307,0.0,0.819147875199462,0.00839353192302283,2.23179696512252,-0.401857146103732,1.79020719649902,0.0,0.0,0.0,0.0,30.8594185986122,0.0,0.819147875199462,0.0,-1.4151130449148,9.74955282630349,0,0.516533808398307,0.309294832946848,0,9.74955282630349,5,-0.730953730403971,6.17306307165566,11.9090287019696,6,0.435697834128539,1.43471406807313,0.735500845847725,23.428857625946,0.0,0.516533808398307,0.516533808398307,0.516533808398307,1,1.45662704420866,30.11355,0.02119,-0.03125,0.27966,1.0,0.86892,39.0,0.1549,0.55847,0.5849,1,0,0,5,0,5,0.166666666666666,0.0,0.227921152919275,0.0,8.77666928235172,0.0,0.0,0.0,28.5264809331575,30.0689110480522,5.86433830604216,0,1,3,0.246879654819922,0.571221307185408,0,0,2,4,0,5,1.00100874110368,0.0,0.174055175658636,0.274971652376843,31.9720725985285,0.116852358952202,13.3640464355527,4.90922355899695,4.35359065316942,8.96594414052071,2.96,2.641,0.546,1.926,40.8111404463493,0.463296182884591,-0.0370181856792624,0.203150307934638,15.4599988554607,3.40664229421762,4,4,1.67107328999999,6.41318
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,6,1,1.88543603552532,0,0.0,0.678002645502645,2.12591883975812,0.0,3,12.261953206826,0.439436334719072,1,2.21781609557403,0.0,0.0,0.0,0.0,0,0.511530612244898,0.504336208924953,0.0,12.261953206826,0.0,0,0.0,1,9.66558891650477,0.0,0.511530612244898,1,0.461204097379692,0.387862903649114,1.27970411312673,0,0.343950223607961,0.0,41.9166666666666,0.0,0.504336208924953,0.0,0.504336208924953,0.59324357520786,2.12591883975812,0.0738109410430838,1.82819153124212,0.0,-0.0321535257621565,0.511530612244898,0.0,9.57454311276979,6.18414699434582,0.439436334719072,0.0,-0.0321535257621565,9.66558891650477,0,0.504336208924953,0.387862903649114,1,9.66558891650477,2,0.0,3.16529393161585,7.13343879843526,3,0.38375425170068,1.44486016628873,0.798434166876626,21.9275421233308,0.0,0.504336208924953,0.504336208924953,0.504336208924953,0,1.28215352576215,22.08668,0.12069,-0.2,0.36207,0.5,0.53199,20.0,0.32087,0.52698,0.66487,6,1,1,4,3,3,0.0,0.0,0.0,0.0999999999999999,7.76200963023617,0.0,0.0,0.0,10.5026299094428,23.1781462753493,4.64694273880055,0,0,2,0.58662589663762,0.911968553711554,1,3,2,1,1,6,1.3311852931734,0.102062072615965,0.470352477231882,0.772274283625834,15.9959236959848,0.138958639463167,11.4030739757378,5.03726902780004,7.55968081973222,11.6199009414603,1.542,1.552,0.546,0.822,21.5489380710818,0.175470317667882,0.00803653016477871,0.000919303545843211,5.0930165084008,0.0,2,2,1.01848463999999,4.05129
Oc1ccc(cc1)[C@@H]2Sc3c(F)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,7,1,-0.221409488900263,0,0.0,0.0583451273248623,2.01865173847316,0.0,2,0.0,0.0,2,0.0,3.29636934526143,0.0,2.45344950622374,0.0,1,0.0,1.0317662188626,-1.9728959667255,14.6739124627975,0.0,0,6.32052858736997,0,-1.9728959667255,7.65294145082622,0.0,0,0.667111575652762,-0.382496319604375,5.38637651505614,1,0.298333427781621,-1.00663546469765,76.1481481481481,0.0,0.510232410464301,0.0,0.888592319643907,-0.279754616225125,2.01865173847316,-0.381857146103732,1.17072729801,0.0,0.0,0.0,3.2249385365423,21.4758425258833,3.05315227539221,0.888592319643907,0.0,-1.9728959667255,9.9082467992015,2,0.521533808398307,-0.382496319604375,0,9.73642287357758,7,-1.02893194710001,3.67570424237329,10.6216931685685,8,0.493165969570814,1.04167155805056,0.664621598832114,47.1035104720847,0.0,1.0317662188626,0.521533808398307,0.510232410464301,1,2.18085022906939,32.67651,0.05824,-0.04412,0.33023,2.0,0.95179,41.5,0.35038,0.59754,0.78038,1,0,0,5,0,5,0.166666666666666,0.0,0.536935739230104,0.0909090909090909,13.0105313660761,0.0,0.0,0.0,23.4595274138641,30.8431801367378,6.45822573316801,1,1,4,0.249507706406966,0.635840013119659,0,0,2,4,0,5,1.10641522653999,0.0,0.201880556055374,0.355904745652424,31.9720727386536,0.235385107711698,13.3673748955315,4.90931872794139,4.69054399051493,11.0014463064287,3.01499999999999,2.833,1.208,2.091,45.0876536209329,0.591240401522284,0.102954728187367,0.0756197389272041,20.5680508632735,3.40664176453005,5,6,0.408832359999998,5.04759
Oc1ccc(cc1)C2=Nc3ccc(O)cc3OC2,1,0,0.0,0,0.0,0.0,1.79457561728395,0.0,0,0.0,0.815963718820861,2,0.0,3.46380183230839,0.0,0.0,0.0,0,0.799249811035525,1.24492355332858,0.0,9.34544403398029,0.0,0,5.5482598733938,1,5.5482598733938,0.0,0.799249811035525,0,0.639791666666666,0.163919838111757,4.08034722222222,0,0.0,0.0,44.0,0.0,0.620619373036175,0.0,0.815963718820861,0.0,1.79457561728395,0.00927721088435373,1.54805041152263,0.0,0.0,0.799249811035525,3.44335756406742,15.0281004471985,0.0,0.0,0.0,0.163919838111757,9.34544403398029,1,0.624304180292411,0.163919838111757,0,9.24445131436157,3,0.0,2.57371484419193,4.05488293004818,5,0.551759259259259,0.908819444444444,0.3484410430839,24.1381552217356,0.0,1.24492355332858,0.624304180292411,0.620619373036175,0,1.5027468285549,9.94067,0.07936,0.16667,0.35714,1.0,0.92083,26.0,0.19369,0.64138,0.45169,1,0,0,3,0,3,0.0,0.0,0.377964473009227,0.0909090909090909,4.55134114533948,0.0,0.0,0.0,7.687647999871,16.5422236446901,3.09571954716544,0,0,3,0.0843516055430613,0.431221037305573,1,0,1,1,0,0,0.434936760873198,0.0,0.0415668293209911,0.166666666666666,15.9969267159979,0.186475365309709,9.60269525096638,4.80044513020306,1.07451440849486,5.34721055365754,2.05999999999999,2.085,1.089,1.63899999999999,20.6833874078993,0.34720887682714,0.0438903327784887,0.045215212761184,11.3701751712944,3.17320833273357,4,4,0.01687401,2.87928
CCC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)c(Br)c3,1,0,-0.253982951205173,0,0.0,0.0,1.93986168850256,0.0,1,0.0,0.842455488368187,3,1.9879293824011,3.1249476224202,0.0,0.0,0.0,0,0.731009070294784,1.62246693227733,0.0,9.98399578795853,0.0,0,5.88568901171579,1,5.88568901171579,10.3109463055446,0.731009070294784,0,0.665805952439274,-0.11265315308222,2.9232838205584,0,0.4269957404258,0.0,53.7314814814814,0.0,0.515587816573817,0.0,0.842455488368187,-0.253982951205173,1.93986168850256,-0.185686885865457,1.24533239667609,0.0,0.0,0.731009070294784,3.03458954658305,11.5976975125336,0.0,0.842455488368187,0.0,-0.253982951205173,9.98399578795853,4,0.575939132941973,-0.11265315308222,1,9.56936371939348,4,0.0,2.73896629816859,3.95294636285174,7,0.517199126564206,0.979887093726379,0.708188066893423,35.1561977474715,0.0,1.62246693227733,0.575939132941973,0.515587816573817,0,1.8056508382674,17.41904,0.25602,0.07955,0.40663,2.0,0.93556,29.25,0.42365,0.64259,0.68165,1,0,0,3,0,3,0.0,0.0,0.622369900024682,0.408528970321621,11.518628469531,0.0,0.0,0.0,3.6734349638364,17.2751332412059,4.25028768651284,1,0,4,0.136588363810558,0.50776245483862,1,0,1,1,0,2,0.833152052520324,0.0,0.140952893076343,0.467015856763535,78.9183374182165,0.124339219371837,10.956602641948,4.98627500090322,2.42500373383033,9.22157882034178,2.357,2.037,1.52199999999999,1.714,68.7159472347556,0.4258261478903,0.11063327644576,0.0048550771418777,16.4709527909068,3.18250887966097,5,5,0.0297562500000001,4.49657
CC1Oc2cc(O)cc(C)c2N=C1c3ccc(O)c(Br)c3,0,0,-0.193797766019989,0,0.0,0.0,2.00149434156378,0.0,1,0.0,0.814677710590409,2,1.93907029478458,3.14445675349104,0.0,0.0,0.0,0,0.856286848072562,1.08484979471586,0.0,9.69995401235435,0.0,0,5.89638345616024,1,5.89638345616024,0.0,0.856286848072562,0,0.616133687700045,0.187664694078836,2.74557300706633,0,0.530084089191232,0.0,48.2314814814814,0.0,0.533285661773892,0.0,0.814677710590409,-0.193797766019989,2.00149434156378,-0.163186885865457,1.59605424096936,0.0,0.0,0.856286848072562,3.25223362849042,14.5637020161869,0.0,0.814677710590409,0.0,-0.193797766019989,9.69995401235435,1,0.551564132941973,0.187664694078836,2,9.65665963776082,3,0.0,4.83357624399877,5.10248559601028,7,0.503735407743344,1.03530092592592,0.0,25.2529971062754,0.0,1.08484979471586,0.551564132941973,0.533285661773892,0,1.57394179894179,16.79939,0.2795,0.09524,0.41926,1.5,0.89332,28.0,0.46166,0.61905,0.71966,1,0,0,3,0,3,0.0,0.0,0.377964473009227,0.0909090909090909,11.518628469531,0.0,0.166666666666666,0.0,2.58108179260909,14.6019210054034,4.05200641436549,1,0,3,0.151963954248761,0.524034300328256,1,0,2,2,0,1,0.947457694245365,0.0,0.166512411587236,0.495199519884496,78.9183374023145,0.165802190194962,10.7739109876058,5.0650036189343,2.56822914816599,9.03677775719026,2.261,2.07099999999999,0.979,1.532,66.9414781992147,0.358974115531145,0.0121046646209074,0.0599831031662057,13.8333296166721,3.16344972730505,4,4,1.265625,4.71611
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(F)cc4,2,1,0.011435185185185,0,0.0,0.011435185185185,2.09913580246913,1.17991361799191,1,0.0,0.0,1,0.0,0.0,0.0,2.33989984882842,0.0,0,0.0,0.504258170956628,0.0,13.3761072778131,0.0,0,0.0,0,2.33989984882842,0.0,0.0,0,0.580476662887377,-0.22986097988578,5.98434587415851,1,0.565994779856386,0.0,54.3333333333333,0.0,0.504258170956628,0.0,0.799027777777777,0.011435185185185,2.09913580246913,-0.106193310657596,1.50714081002771,0.0,0.0,0.0,0.0,27.0836394642414,6.74501139042972,0.602775651927437,0.0,-0.22986097988578,9.80118800221343,0,0.504258170956628,-0.22986097988578,0,9.80118800221343,3,1.17991361799191,4.56479405496766,10.3130328726654,6,0.457537995914619,1.16158446712018,0.849712065381708,25.517195128855,0.0,0.504258170956628,0.504258170956628,0.504258170956628,1,1.89652764655244,16.97554,0.05374,0.17708,0.33857,1.0,1.00037,33.75,0.1937,0.58288,0.5377,1,0,0,4,0,4,0.0,0.0,0.0,0.0,6.99091557948838,0.0,0.0,0.0,22.0894470151415,28.6983912706977,4.73398296115137,1,0,1,0.152081085621439,0.488526485148843,0,0,3,1,0,2,0.649522543503411,0.0,0.127421969031974,0.282360161368812,18.9984067720232,0.140991520870379,12.4141952037583,4.1256402560064,3.1625876538387,9.16461215791958,2.41,2.061,0.546,0.842,26.63649347586,0.200387661259144,0.00669976981446294,0.0359460029121111,8.67844241329044,3.59876427052844,2,3,7.58066088999999,4.51378
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,8,1,0.512503574191713,0,0.0,0.512503574191713,2.25875482704632,1.07790138484308,1,0.0,0.0,1,2.30717799581571,0.0,0.0,4.99200890345193,0.0,0,0.0,0.428824998810482,0.0,10.1582666913848,0.0,0,6.08708885492737,0,2.47839288798392,0.0,0.0,1,0.495051311862001,0.335728333941232,4.76728363445401,0,0.327885103461311,0.0,67.75,0.0,0.428824998810482,0.0,0.63738468970003,0.512503574191713,2.25875482704632,-0.235444246760534,1.81773888054426,0.0,-0.352468517308208,0.0,0.0,31.0422409118811,2.61029587097352,0.63738468970003,0.0,-0.352468517308208,10.1582666913848,0,0.428824998810482,0.335728333941232,3,10.1582666913848,4,1.07790138484308,7.52605330836712,15.7088808099529,7,0.380612153830185,1.35483058757771,0.729215976394249,21.2373644497641,0.0,0.428824998810482,0.428824998810482,0.428824998810482,1,1.6024685173082,37.92535,0.10805,-0.07857,0.28291,1.0,0.92,40.75,0.46751,0.52374,0.89751,1,1,0,5,0,4,0.0,0.0,0.0999999999999999,0.0,6.26452185411454,0.0,0.595275394488074,0.111111111111111,30.671136425564,30.4196034609626,6.63188536561623,0,0,2,0.237564249742334,0.590870115059622,0,2,4,8,0,3,1.50125627100181,0.0559016994374947,0.432926367885481,0.850029933071307,15.9959323214094,0.14167404656878,13.8692436353968,5.11763633863977,5.7955590864112,14.7334423396587,2.86099999999999,2.466,0.546,1.753,37.2688986736348,0.377129667306031,-0.0513354160034005,0.170178908147402,12.5584375065358,6.92443957463999,4,4,5.32917225,6.64028
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(OCCN5CCCCC5)cc4,9,1,0.0,0,0.0,0.0,2.13363914084152,1.04356668323266,0,0.0,0.0,1,2.2059699090307,0.0,0.0,4.81140266851878,0.0,0,0.0,0.447615777391319,0.0,13.6546547515048,0.0,0,6.06385740587174,0,2.33138941016448,0.0,0.0,1,0.577552257996852,-0.23718530374613,5.51885552980804,1,0.293396789998333,0.0,71.9166666666666,0.0,0.447615777391319,0.0,0.646260429345,0.0,2.13363914084152,-0.225327732657954,1.51524834876239,0.0,-0.466821550188027,0.0,0.0,26.0502492750856,2.71427824671938,0.646260429345,0.0,-0.466821550188027,10.0802040512381,0,0.447615777391319,-0.23718530374613,1,10.0802040512381,5,1.04356668323266,5.32476489499062,14.5584346055094,7,0.450975883408919,1.15244616141285,0.694870285455152,34.6101188771335,0.0,0.447615777391319,0.447615777391319,0.447615777391319,1,1.90385197041279,33.94308,0.06885,-0.05882,0.26458,1.5,0.96219,41.0,0.37819,0.55444,0.80819,1,0,0,5,0,5,0.0,0.0,0.0999999999999999,0.0,5.04185001892446,0.0,0.0,0.111111111111111,33.1010674264158,28.3623924233828,6.45046163818274,1,0,2,0.23202575540399,0.626090925960487,0,1,3,6,0,4,1.17935017037693,0.0559016994374947,0.336701323020543,0.68336326640464,18.9984084610153,0.141798040033036,13.7892422726681,4.12150394814123,5.66140424265226,14.5777135274679,2.75,2.58,0.546,1.682,37.7709428126775,0.439617882132763,-0.0884224141640604,0.156389272054794,15.1328551120138,6.96766948995534,4,5,2.41180899999999,4.80949
CN(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,8,2,0.0,0,0.0,0.0,2.26338445667595,1.07507244582268,0,0.0,0.0,1,2.29921786731986,0.0,0.0,7.12219949207831,0.0,0,0.0,0.429582642487706,0.0,10.1677139250628,0.0,0,6.08809961928603,0,2.14390036379219,0.0,0.0,1,0.499769963020046,0.329542060431726,4.98026350606445,0,0.329838228461311,0.0,68.4166666666666,0.0,0.429582642487706,0.0,0.640856911922252,0.0,2.26338445667595,-0.228924972384117,1.81216532087348,0.0,-0.374701841193318,0.0,0.0,30.4736321248682,0.920982383508203,0.640856911922252,0.0,-0.374701841193318,10.1677139250628,0,0.429582642487706,0.329542060431726,3,10.1677139250628,5,1.07507244582268,7.28339366661877,15.1769022186473,7,0.432817802526219,1.23565545186802,0.724382448052978,23.3780130364272,0.0,0.429582642487706,0.429582642487706,0.429582642487706,1,1.62470184119331,36.23161,0.1087,-0.08571,0.27866,1.5,0.98331,42.0,0.46751,0.53241,0.89751,1,1,0,5,0,4,0.0,0.0,0.0999999999999999,0.0,5.32814337494931,0.0,0.650697636830499,0.386401944887213,30.4094735413597,28.2880991158744,6.62988779298558,0,0,2,0.233949342139843,0.590870115059622,0,1,3,6,0,3,1.41449848854203,0.0559016994374947,0.411236922270536,0.850029933071307,15.9959328331708,0.141684401394389,13.9373522478372,5.11976510959687,5.82070328670864,15.1180802489515,3.11799999999999,2.687,0.546,2.028,37.6288789749113,0.457953171360979,0.0139865203203001,0.158769701283221,15.5991691700054,9.96514534435406,5,5,2.89748483999999,5.58288
Oc1ccc(cc1)[C@H]2[C@H](Oc3cc(O)ccc3C2=O)c4ccc(OCCN5CCCCC5)cc4,7,1,-1.15531895392083,0,0.0,0.0,1.9259693877551,6.83746504165793,2,13.502259887633,0.91734410430839,2,0.0,10.4541264404185,0.0,2.4389496338942,0.0,0,-0.084446429267823,1.03495965287201,0.0,13.502259887633,0.0,0,6.27603784662923,1,2.4389496338942,0.0,-0.084446429267823,0,0.638350209933626,-0.084446429267823,6.12407705767549,0,0.300730040021288,0.0,76.5,0.0,0.506394122062521,0.0,0.969289336104812,-0.580080798601063,1.9259693877551,-0.366972886844473,1.47753054721093,0.0,0.0,0.0,3.17814867537496,22.1530295488909,3.01738924500036,0.969289336104812,0.0,-0.580080798601063,9.91871312153291,1,0.528565530809494,0.0470711417542111,0,9.71589655502547,6,6.83746504165793,3.3635865219172,9.54438009245387,7,0.520775266124968,0.836850346556335,0.639431364086604,47.8104357752709,0.0,1.03495965287201,0.528565530809494,0.506394122062521,1,1.91341413193439,30.49745,0.06224,-0.01471,0.3361,1.5,1.0282,42.5,0.33355,0.58307,0.76355,1,0,0,5,0,5,0.166666666666666,0.0,0.882811132795908,0.388067491097121,13.8848426450581,0.0,0.0,0.0,25.8258772224188,34.3148157968123,6.48032630202009,0,0,5,0.187943534668929,0.62797957234872,1,1,3,4,0,4,0.909071181906029,0.0,0.11849962010308,0.379716690247958,15.9989525059644,0.175776397249432,11.790754265403,4.86004951663716,3.28950945447342,11.7537473823475,2.94199999999999,3.226,1.292,2.322,38.2323254789812,0.630809748391519,0.146247492331705,0.00979362426603366,17.4093423359005,3.40662727993704,6,6,0.00103041000000005,4.68999
Oc1ccc2O[C@@H]([C@@H](Sc2c1)c3ccccc3O)c4ccc(OCCN5CCCCC5)cc4,7,0,-0.0219121344029078,0,0.0,0.135527667007402,2.08892290249433,0.0,2,0.0,0.0,2,0.0,0.0,0.0,2.47917131697302,0.0,2,0.0,0.844918976759749,-1.70163231929122,10.5838793909995,0.0,0,6.47889947739265,0,-1.70163231929122,2.19038821030943,0.0,0,0.556024480219074,0.273507900890075,5.54609596241966,0,0.293589158750479,2.35965422353746,68.4814814814814,0.0,0.364206024768743,0.0,0.859147875199462,-0.15743980141031,2.08892290249433,-0.401857146103732,1.68237540637556,3.63455141512083,0.0,0.0,-0.817996695409788,26.6985797762906,0.0,0.859147875199462,0.0,-1.70163231929122,10.5838793909995,2,0.480712951991006,0.273507900890075,0,9.97938300836356,6,0.0,5.50850475793658,10.3156110667084,7,0.467968924663519,1.1547863469847,0.70164409653643,33.8338468834176,0.0,0.844918976759749,0.480712951991006,0.364206024768743,0,1.62246037754199,31.58233,0.04149,-0.03788,0.30498,1.5,0.91383,40.25,0.24422,0.57312,0.67422,1,0,0,5,0,5,0.166666666666666,0.0,0.567108544180871,0.124999999999999,11.5392968584561,0.0,0.0,0.0,25.5566871034996,30.5496617740284,6.08471874915162,0,1,4,0.251560730795988,0.617636603596565,0,0,2,4,0,5,1.05266675200887,0.0,0.186455933159134,0.358710871053359,31.9720726613181,0.185477675497223,13.4816714668846,5.25252066267912,4.69480756979957,10.3898392810141,3.133,2.901,1.089,2.141,42.5856094818902,0.518550287590673,-0.11681180705286,0.152382493372587,18.0396563685986,3.40664096454129,5,5,0.532316159999994,5.47638
CC1(N(CCc2cc(O)ccc12)c3cccc(O)c3)c4ccc(OCCN5CCCCC5)cc4,9,4,0.0,0,0.0,0.0,2.14680760267069,1.04176361481226,0,0.0,0.0,2,2.2205437941403,0.0,0.0,4.83209954490247,0.0,0,0.0,0.884756503363999,0.0,10.149419723733,0.0,0,6.07502476124364,0,2.34555607683115,0.0,0.0,1,0.524656767053473,0.258154138109574,5.30692647404984,0,0.29222736798116,0.0,69.9166666666666,0.0,0.440612948194902,0.0,0.644329134144475,0.0,2.14680760267069,-0.228799954880176,1.70118602315397,0.0,-0.456936818517581,0.0,1.03348237816904,27.4202102273048,2.67673457040859,0.644329134144475,0.0,-0.456936818517581,10.149419723733,1,0.444143555169096,0.258154138109574,1,10.0946714525237,5,1.04176361481226,5.87642270502616,13.0825499877024,7,0.447262534643487,1.16542565876735,0.702521830038514,31.1512154824028,0.0,0.884756503363999,0.444143555169096,0.440612948194902,1,1.70693681851758,34.13867,0.07157,-0.05882,0.2638,1.5,0.963,41.0,0.37819,0.54559,0.80819,1,0,0,5,0,5,0.0,0.0,0.199999999999999,0.0999999999999999,5.32814337494931,0.0,0.0,0.111111111111111,32.8356493907397,28.4374116139898,6.50230243786922,0,0,3,0.233949342139843,0.626090925960487,0,1,3,6,0,4,1.19089169079206,0.0559016994374947,0.336701323020543,0.68336326640464,15.9969396379006,0.141681069025087,13.8214844163453,5.11612191395524,5.6954504607089,14.7207397968701,3.041,2.789,1.089,2.0,37.0433677091758,0.431964430815534,0.00545184130578958,0.136614092428069,15.1384725418242,6.96689621182827,5,5,1.16661600999999,5.08549
